"ttext","score","ANGER","DISGUST","FEAR","JOY","SADNESS","SURPRISE","BEST_FIT","polarity","date","source","retweetcount","favoritecount","location","city","country","language"
"as comunidades do interior da amazônia são um dos elos mais frágeis do brasil à pandemia distante de hospitais mas conectadas o suficiente aos centros urbanos para permitir a disseminação do coronavirus falamos sobre isso hoje na t co hyrnkfsxk ","-2","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18379","Twitter for iPhone","5","5","",NA,NA,"Portuguese"
"posted withregram • não era por acaso que fugiu do brasil bolsonaropresidente florianopolis bolsonaropresidente brasilia amazonia portoalegre riodejaneiro saopaulo recife fortaleza… t co joqtrbkhre","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18379","Instagram","0","0","São Carlos, São Paulo, Brasil",NA,NA,"Portuguese"
"já ouviu falar de florestas que crescem sobre areia branca e de um rio fervente que corre em meio à amazonia peruana exploramos essas duas regiões fantásticas durante a expedição mabán em busca de novas espécies de louva a deus t co otnlnsofh ","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18379","Twitter Web App","3","3","Rio de Janeiro, Brasil",NA,NA,"Portuguese"
"reino fungi reinofungi micologia fungos natureza nature biologia biology amazonia brasil em pará t co rmxi qzf q","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18379","Instagram","0","0","Garrafão do Norte/Pará/Brasil","Altamira","Brazil","Portuguese"
"entenda a relação entre amazonia agropecuaria covid pandemia pandemic conselho da amazônia sem ibama ods sustainability sustainable sustainabledevelopment deforestation t co t opl ai d","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18379","Twitter for iPhone","9","9","Mato Grosso do Sul, Brasil",NA,NA,"Portuguese"
"tá na hora de contar boas coisas dessa pandemia que estão acontecendo no coração da amazônia ballet belemcontracoronavirus amazônia belém fiqueemcasa t co x yx cd p","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18379","Twitter for Android","3","3","Me equilibrando nessa bola",NA,NA,"Portuguese"
" é o péssimo exemplo que fica do pulmão do mundo ironia né as pessoas morrem de síndrome respiratória na amazonia","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18379","Twitter for Android","0","0","Manaus-Amazonas-Brasil","Manaus","Brazil","Portuguese"
"e os índios brasileiros como proteger essas comunidades vulneráveis expostas aos garimpeiros na região o que o está fazendo sobre isso sr presidente precisamos de medidas urgentes e objetivas sosindios amazonia covid ","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18379","Twitter Web App","0","0","Rio de Janeiro, Brasil",NA,NA,"Portuguese"
"já conhece a área de publicações do site do peabiru nela reunimos produções próprias ligadas aos nossos eixos de atuação confira o especial terceirosetor que reúne artigos manuais e livros gratuitos sobre o tema ","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18379","Twitter Web App","0","0","Belém, Pará",NA,NA,"Portuguese"
" ser batizado purificado nas águas simbolicamente puras do jordão para destruir e contaminar a amazônia tanto urinar no seu banho a água no céu é a mesma em todos os lugares da terra pensativo cavalão você é uma boa pessoa amazonia brasil","4","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18379","Twitter for iPhone","0","0","Ile-de-France, France",NA,NA,"Portuguese"
"está desconfortável emocionalmente perdeu alguém na pandemia e gostaria de atendimento psicológico entre no link t co puzp amwu valorizeauniversidadepública ufpa psicologianocombateaocovid saudemental pará amazonia brasil","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18379","Twitter Web App","0","0","Belém, Brasil",NA,NA,"Portuguese"
"enquanto estamos com as polêmicas em cima da demição do moro e a pandemia o desgoverno age a favor do crime ambiental vc é um criminoso igual ao seu chefe de quadrilha sosmataatlantica amazonia amazoniafica forabolsonaro bolsonarocorrupto bolsonarocriminoso t co irx n t","-1","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","neutral","18378","Twitter for Android","1","1","",NA,NA,"Portuguese"
"a metrópole do xingu em dias de chuva foto tirada no inverno do ano passado antes da pandemia altamira brasil pará amazonia xingu t co gs c oodtw","-2","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18378","Twitter for Android","0","0","Altamira, Brasil",NA,NA,"Portuguese"
"uma saudade acordar na beira do rio com a passarada em polvorosa e as galinhas em busca da comida da manhã acre amazonia amazon t co uocf bt a","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18378","Twitter for iPhone","0","0","Rio Branco, Acre","Jordão","Brazil","Portuguese"
"repostando essa abertura maravilhosa pra lembrar a vocês que amanhã às h tem episódio inédito de os protetores no a solução do caso dos cachorros desaparecidos não percam manaus série investigacaocriminal meioambiente amazonia t co q f ifdmi","1","7.34083555412328","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","anger","positive","18377","Twitter Web App","0","0","Campo Grande, Brasil",NA,NA,"Portuguese"
"sofia e adriel finalmente desvendam o caso dos cães de manaus que desapareceram e ainda a vida de bolacha está em perigo confira o episódio dessa semana de os protetores série investigacaocriminal procedural amazonia floresta policial t co i fgsrmiqs","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18378","Twitter Web App","1","1","Campo Grande, Brasil",NA,NA,"Portuguese"
"ah que saudade do contato com a natureza e você travelphotography travel amazonia manausamazonas em torre de observação do museu da amazônia musa t co eqlfgjujka","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"negative","18378","Instagram","0","0","sao paulo","Manaus","Brazil","Portuguese"
"mineração na amazonia para bolsonaro denúncias de genocídio pela média maduro silêncio t co bvt np y","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18378","Twitter Web App","0","0","Angola",NA,NA,"Portuguese"
"mesmo quando a pandemia freia a economia o garimpo e o desmatamento ilegal em terras indígenas na amazônia permanecem a todo vapor artigo de e da para t co jtlsyhz qj","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18378","Twitter Web App","105","105","São Paulo ",NA,NA,"Portuguese"
"mesmo quando a pandemia freia a economia o garimpo e o desmatamento ilegal em terras indígenas na amazônia permanecem a todo vapor meu artigo com da para t co cjq mlh w ","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18378","Twitter Web App","0","0","",NA,NA,"Portuguese"
"rio caquetá amazonia t co el iqg lmy","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18378","Twitter Web App","0","0","",NA,NA,"Portuguese"
"alto rio negro amazonas brasil brasil brazil amazonia amazon forest borders border fronteiras southamerica rionegro river rivers everydaybrasil travellers traveller onassignment ontheroad… t co a zc gw ","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18378","Instagram","0","0","São Paulo, Brazil","São Gabriel da Cachoeira","Brazil","Portuguese"
"bom dia amigos hoje tem psy sessions na toca do shark e ai já se inscreveram no twitch então acessa o link e já se inscreve no canal do dj sharkodelic t co qx t jmoqa bomdia nw niceday trance music amazonia djs psytrance fullon live streamer t co ppwjiynd","2","7.34083555412328","3.09234031207392","2.06783599555953","13.6561935556456","1.7277074477352","2.78695866252273","joy","negative","18378","Twitter Web App","0","0","Manaus - AM Brasil",NA,NA,"Portuguese"
"coisas da amazônia covid hábitos peculiares e um conversar bem afiada sobre a atualidade conheça o podcast amazonês disponível no spotify castbox e soundcloud manucampea rafacampea livepedrosampaio amazonia bbbb amazonas covid brasil t co frokzsqtk ","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18378","Twitter for Android","0","0","Oriximiná, Brasil","Manaus","Brazil","Portuguese"
"vamos lutar contra a ansiedade desses tempos de incerteza e curtir essas lindas fotos da floresta amazônica e do juma lodge que selecionamos para ajudá lo a viajar sem sair de casa fotos mundi jumalodge florestaamazônica amazônia hoteldeselva t co qokolroujj","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18378","Hootsuite Inc.","1","1","Southeast of Manaus, Amazon",NA,NA,"Portuguese"
"gente o brasil é lindo dms e eu nunca vou me cansar de dizer isso meu país é muito lindo mas chega a corrupção e acaba com tudo chega o ser humano e destrói toda a nossa riqueza corona vírus é um problema sim mas n vamos esquecer dos outros prayforamazonia","2","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"negative","18378","Twitter for iPhone","0","0","Paris, France",NA,NA,"Portuguese"
"holandeses apoiam megaprojeto para transporte de soja implicando enorme risco para a amazônia t co pqkaeeut ","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18377","Twitter Web Client","0","0","The Netherlands",NA,NA,"Portuguese"
"parque augusta com energia solar alerta mudanças climáticas e comércio de animais são causas da pandemia da covid e outras t co fzcydfg meioambiente ecologia clima direitosindígenas congresso jornalismo reportagem prefeiturasp governosp amazônia mpf stf t co lg ojstdry","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18377","Twitter Web App","0","0","São Paulo, BRASIL",NA,NA,"Portuguese"
"indígenas estão sendo infectados dentro das casais no amazonas e roraima coronavírus covid povosindígenas amazônia t co zcaxtporsj","-1","1.46871776464786","3.09234031207392","7.34083555412328","1.02547755260094","1.7277074477352","2.78695866252273","fear","positive","18377","Twitter Web App","8","8","Manaus-Amazonas-Brasil",NA,NA,"Portuguese"
"parece uma pintura mas é a rua que eu moro com uns efeitos de foto it looks like a paint but is the street where i live with some photos effect photography pixlr brasil tablethow amazonia landscape em… t co usjdalbnyr","-1","1.46871776464786","3.09234031207392","2.06783599555953","13.6561935556456","1.7277074477352","2.78695866252273","joy","positive","18377","Instagram","1","1","Belém -  Pa",NA,NA,"Portuguese"
"link na bio groove producer edumarron mpb mpblack edumarronband dub bluesman rock guitarplayer guitarra musician freedom brasil amazon savetheamazon amazonia applemusic brazilianartist… t co cyfbejjgde","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"neutral","18377","Instagram","0","0","Brasil",NA,NA,"Portuguese"
" netflix exercícios espirituais e outras lentes para compreender o sínodo da amazónia t co myfowfzjpo igreja católica t co lfmjiuhp ","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18377","Buffer","0","0","Bragança, Portugal",NA,NA,"Portuguese"
" amazônia abandonados em meio à pandemia indígenas da amazônia clamam por ajuda t co zftbkn fz t co wjmvj qx a","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18376","mLabs - Gestão de Redes Sociais","6","6","Recife-PE",NA,NA,"Portuguese"
"eu falo para os gringos que eu nasci em rondônia eles perguntam aonde é dai eu falo que é parte da grande amazonia eles adoram e eu fico me achando rondonia orgulhodeserrondoniense brasil amazonia","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18376","TweetDeck","0","0","",NA,NA,"Portuguese"
